sentenceId,raw_text,aspectTerms,aspectCategories
433,VT is what baby pizzas hope to be when they grow up.,"[{'term': 'baby pizzas', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
738,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.","[{'term': 'service', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'negative'}, {'term': 'managers', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'service', 'polarity': 'negative'}]"
1549,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
1798,The last time I went we were seated at a table in a corridor next to the kitchen.,"[{'term': 'table', 'polarity': 'negative'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
2941,good selection of wines ranging from affordable to high end.,"[{'term': 'selection of wines', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'conflict'}]"
362,"Nice restaurant overall, with classic upscale Italian decor.","[{'term': 'Italian decor', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
2921,Not impressed with the food.,"[{'term': 'food', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
1909,The entire dining experience was wonderful!,"[{'term': 'dining experience', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1878,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,"[{'term': 'wine selection', 'polarity': 'positive'}, {'term': 'reservation', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
858,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,"[{'term': 'Service', 'polarity': 'positive'}, {'term': 'maitre', 'polarity': 'positive'}, {'term': 'reservation', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'positive'}]"
3376,"Order the panang duck, it's fantastic.","[{'term': 'panang duck', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
173,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.","[{'term': 'Food', 'polarity': 'conflict'}, {'term': 'raw vegatables', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'conflict'}]"
1836,"Other than the crappy service from two individuals, it's great.","[{'term': 'service', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'conflict'}]"
1703,What more can you ask for?,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3564,Wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1404,They have authentic Indian at amazin prices.,"[{'term': 'Indian', 'polarity': 'positive'}, {'term': 'prices', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
645,You are treated just like royality.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'service', 'polarity': 'positive'}]"
3288,"There's nice and quiet, small but enough for 6 (or more).","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'ambience', 'polarity': 'conflict'}]"
1819,Ambiance- relaxed and stylish.,"[{'term': 'Ambiance', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
1144,I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
2639,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.","[{'term': 'BBQ Salmon', 'polarity': 'positive'}, {'term': 'Sea Bass', 'polarity': 'positive'}, {'term': 'Crispy Duck', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1474,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.","[{'term': 'ingredients', 'polarity': 'positive'}, {'term': 'ingredients', 'polarity': 'positive'}, {'term': 'pizza', 'polarity': 'negative'}, {'term': 'crust', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'negative'}]"
1553,"Looking from the outside in, one would hesitate to enter this hole in the wall (really, that's what it is).","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'ambience', 'polarity': 'negative'}]"
2059,and yes Dal Bukhara is so dam good and so are all the kababs.,"[{'term': 'kababs', 'polarity': 'positive'}, {'term': 'Dal Bukhara', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
926,I look forward to eating here again,"[{'term': 'eating', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2385,I've been coming here as a child and always come back for the taste.,"[{'term': 'taste', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2498,Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.,"[{'term': 'meal', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
2469,"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.","[{'term': 'glass of prosecco', 'polarity': 'positive'}, {'term': 'mussels', 'polarity': 'positive'}, {'term': 'glass of Leaping Lizard', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
567,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.","[{'term': 'Food', 'polarity': 'neutral'}, {'term': 'creme brulee', 'polarity': 'negative'}, {'term': 'sugar', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
3517,The food always tastes fresh and served promptly.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'served', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
2069,I know because I live nearby.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1599,The pizza here is delicious.,"[{'term': 'pizza', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2860,My entire family was horrified.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1092,On a monthly basis my friends and I get together and have a girls night out.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
2548,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!","[{'term': 'Pizza', 'polarity': 'positive'}, {'term': 'delivery', 'polarity': 'positive'}, {'term': 'garlic knots', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
759,"For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.","[{'term': 'chinese food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3175,But who says Murray's is anything about service.,"[{'term': 'service', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'neutral'}]"
2209,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.","[{'term': 'food', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2717,I have NEVER been disappointed in the Red Eye.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1352,Hats off to the chef.,"[{'term': 'chef', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1543,This should have been done in a back room - away from customers.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
3537,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.","[{'term': 'Service', 'polarity': 'negative'}, {'term': 'teapot', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'negative'}]"
3213,Glad you have the luxury to throw out paying customers.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1743,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.","[{'term': 'pizza', 'polarity': 'positive'}, {'term': 'fresh mozzarella', 'polarity': 'positive'}, {'term': 'cheese', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'positive'}]"
1321,Its an excellent place to relax and the food is one of the best in the city of New York.,"[{'term': 'place', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
2907,"service is friendly, and never had a problem walking in and getting a table.","[{'term': 'service', 'polarity': 'positive'}, {'term': 'getting a table', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
1890,The atmosphere was crowded but it was a great bistro-type vibe.,"[{'term': 'atmosphere', 'polarity': 'conflict'}, {'term': 'bistro-type vibe', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'conflict'}]"
2675,Check it out,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2588,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'tables', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'negative'}]"
2234,Don't go.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
3130,The food was bland oily.,"[{'term': 'food', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
3285,But they do.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
709,"What is even better, is that the prices are very affordable as well, and the food is really good.","[{'term': 'prices', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
1198,The fish is fresh but the variety of fish is nothing out of ordinary.,"[{'term': 'fish', 'polarity': 'positive'}, {'term': 'variety of fish', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'conflict'}]"
2380,Look I dont know if the people who wrote the reviews have ever been to a decent place (PLEASE TRY SOMEOTHER PLACES).,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
2250,Suan has challenged this loyalty.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.","[{'term': 'pesto pizza', 'polarity': 'positive'}, {'term': 'house salad', 'polarity': 'positive'}, {'term': 'bottle of wine', 'polarity': 'positive'}, {'term': 'meal', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1110,"And Kruno, the beverage manager is the best bartender I have yet to come across.","[{'term': 'bartender', 'polarity': 'positive'}, {'term': 'beverage manager', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
973,"Ambiance and music funky, which I enjoy.","[{'term': 'Ambiance', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
2132,"The food, drinks and service are clearly among the best in the city.","[{'term': 'food', 'polarity': 'positive'}, {'term': 'drinks', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
231,I went there in late afternoon for some bite size food and refleshment with my date.,"[{'term': 'food', 'polarity': 'neutral'}, {'term': 'refleshment', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1184,"It's a really great deal, considering we got full off of four dollars.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'price', 'polarity': 'positive'}]"
250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.","[{'term': 'ambiance', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'foods', 'polarity': 'positive'}, {'term': 'tastes', 'polarity': 'positive'}, {'term': 'sommlier', 'polarity': 'positive'}, {'term': 'captain', 'polarity': 'positive'}, {'term': 'back waiters', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
