sentenceId,raw_text,aspectTerms,aspectCategories
471,I didn't like one thing about it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2923,"The battery life seems to be very good, and have had no issues with it.","[{'term': 'battery life', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3027,Enabling the battery timer is useless.,"[{'term': 'battery timer', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
654,Temperatures on the outside were alright but i did not track in Core Processing Unit temperatures.,"[{'term': 'Temperatures', 'polarity': 'neutral'}, {'term': 'Core Processing Unit temperatures', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1340,"Yeah, to you.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2638,I got a mac as my HS graduation gift.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2099,I have now had it for 1.5 months and love it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
58,It turned out it's not really a problem to have a Mac.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2716,Page just disapeared after you got yahoo or downloaded something.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2317,Images can be multi-selected and viewed swiftly or in slideshow mode.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1110,Going to bring it to service today.,"[{'term': 'service', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1488,"There is no need to purchase virus protection for Mac, which saves me a lot of time and money.","[{'term': 'virus protection for Mac', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
488,"But we had paid for bluetooth, and there was none.","[{'term': 'bluetooth', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1289,"So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.","[{'term': 'LG notebook service center', 'polarity': 'neutral'}, {'term': 'hinge', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2985,"My daughter uses it for games, email, facebook, pictures and music.","[{'term': 'games', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2145,Laptop is to be used like a Netbook.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1573,"It is always reliable, never bugged and responds well.","[{'term': 'responds', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1928,After about a week I finally got it back and was told that the motherboard had failed and so they installed a new motherboard.,"[{'term': 'motherboard', 'polarity': 'negative'}, {'term': 'motherboard', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
704,"Trying to balance all of my roles leaves very little time for me to do anything, so I want to manage my time I do have to be the most efficient.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1099,"It was slow, locked up, and also had hardware replaced after only 2 months!","[{'term': 'hardware', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1347,they had to replace the motherboard in April,"[{'term': 'motherboard', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1408,"Yes, the computer was light weight, less expensive than the average laptop, and was pretty self explantory in use.","[{'term': 'use', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1374,"Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.","[{'term': 'representive at Microsoft', 'polarity': 'negative'}, {'term': 'system', 'polarity': 'negative'}, {'term': 'XP', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
34,There is a little indent to help open it - but good luck with that.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2864,I love WIndows 7 which is a vast improvment over Vista.,"[{'term': 'WIndows 7', 'polarity': 'positive'}, {'term': 'Vista', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
815,"  Also, I have alot of trouble with it getting very hot, and not even sitting on anything to make it hot.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2801,It Was a great deal after all.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1568,This mac is great!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
30,"Keyboard is great, very quiet for all the typing that I do.","[{'term': 'Keyboard', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
362,I grew up in a design family so it only made sense.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
619,Gave phonenumber.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
708,It would take up too much time to do reaearch for my papers and I would be up hours-just because the computer was too slow.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
167,Oh my goodness-I am not a happy camper.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
474,Dell's customer disservice is an insult to it's customers who pay good money for shoddy products.,"[{'term': ""Dell's customer disservice"", 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1563,I'd recommend this laptop to anyone!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
172,"Yet, HP won't do anything about the problem.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1396,i'm returning mine,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
156,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.","[{'term': 'cooling system', 'polarity': 'negative'}, {'term': 'use', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2095,"I can render AVCHD movies with little effort, which was a problem for most pc's unless you had a quad core I7.","[{'term': 'quad core I7', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
46,It's a bummer and one out of five is being kind.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
418,"This is what they told me: It heats up, and that is the reason we no longer call them laptops, and simply categorize them as portables.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1722,"After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.","[{'term': 'sales associate', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2004,"If you really want a bang-up system and don't need to run Windows applications, go with an Apple;","[{'term': 'system', 'polarity': 'positive'}, {'term': 'Windows applications', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2296,You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,"[{'term': 'virus program', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1514,This laptop is fast and you will literally learn all you can do with this dynamo by just watching the online tutorials.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2699,One of them seems to have worked.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
524,Which I still use and have hooked up to my TV.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
155,The problem I had with this unit was unresolvable.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
493,It weighed like seven pounds or something like that.,"[{'term': 'weighed', 'polarity': 'neutral'}, {'term': 'seven pounds', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
902,"2 months later, the battery went.","[{'term': 'battery', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2433,You may need to special order a bag.,"[{'term': 'bag', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1675,It's color is even cool.,"[{'term': 'color', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3000,and it has blue screen crashed on me twice.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
954,  Another two weeks later and it was back in my possession.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
609,keys are all in weird places and is way too large for the way it is designed.,"[{'term': 'keys', 'polarity': 'negative'}, {'term': 'designed', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
50,"I've owned every ""Pro"" model Apple laptop for the last 8 years, this is BY FAR the WORST one I've ever had.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1265,We purchase the Dell XPS several years ago for my home business.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2150,"Have purchased many products over the years from MacConnection and this transaction, like all the others, we smoothly with no problems.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1777,I would recommend anyone to buy from pcconnection express.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
296,"Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.","[{'term': 'style', 'polarity': 'positive'}, {'term': 'speed', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1585,He gave me this PC about 3 years ago and up to this point im still sitting here using it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2444,I'm pleased.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2335,The keyboard feels good and I type just fine on it.,"[{'term': 'keyboard', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1635,"With a healthy pessimism, I took the machine home and tried to find a flaw.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1661,Shiny  This Laptop is the Best of the best!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2416,I thought the white Mac computers looked dirty too quicly where you use the mousepad and where you place your hands when typing.,"[{'term': 'mousepad', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1471,"And not to mention after using it for a few months or so, the battery will slowly less and less hold a charge until you can't leave it unplugged for more than 5 minutes without the thing dying.","[{'term': 'battery', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1388,"Don't waste their money, save it and but a mac.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
715,Money and time well spent!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1901,  Gradually the freezing screen evolved into a screen that froze in weird shapes.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1427,"BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple","[{'term': 'sales', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'DELL SUPPORT', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2389,Good laptop for the money.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2667,I like the laptop overall.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
